사고일시,요일,사고유형,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사고날짜,사고시간
2018-10-24 07:00:00,수요일,차대차,건조,맑음,단일로,승용,42,상해없음,승용,남,57.0,경상,2018-10-24,07:00:00
2018-10-24 20:00:00,수요일,차대차,건조,흐림,단일로,승용,57,상해없음,승용,남,32.0,경상,2018-10-24,20:00:00
2018-10-25 00:00:00,목요일,차대차,건조,맑음,단일로,승용,44,상해없음,승용,남,60.0,경상,2018-10-25,00:00:00
2018-10-25 06:00:00,목요일,차대차,건조,맑음,단일로,승용,49,상해없음,화물,남,47.0,경상,2018-10-25,06:00:00
2018-10-25 09:00:00,목요일,차대차,건조,맑음,단일로,화물,41,상해없음,승용,남,67.0,경상,2018-10-25,09:00:00
2018-10-25 23:00:00,목요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,33.0,경상,2018-10-25,23:00:00
2018-10-25 23:00:00,목요일,차대차,건조,맑음,단일로,승용,48,상해없음,승용,남,57.0,경상,2018-10-25,23:00:00
2018-10-25 23:00:00,목요일,차대차,건조,맑음,단일로,승용,46,상해없음,승용,남,23.0,경상,2018-10-25,23:00:00
2018-10-26 00:00:00,금요일,차대차,건조,맑음,교차로,승용,35,상해없음,승용,남,31.0,경상,2018-10-26,00:00:00
2018-10-26 00:00:00,금요일,차대차,건조,맑음,교차로,승용,33,상해없음,승용,남,26.0,중상,2018-10-26,00:00:00
2018-10-26 01:00:00,금요일,차대차,건조,맑음,교차로,승용,30,상해없음,승용,남,60.0,부상신고,2018-10-26,01:00:00
2018-10-26 04:00:00,금요일,차대차,건조,맑음,단일로,승용,25,상해없음,승용,남,62.0,경상,2018-10-26,04:00:00
2018-10-26 04:00:00,금요일,차대차,건조,기타,교차로,승용,25,상해없음,승용,남,60.0,중상,2018-10-26,04:00:00
2018-10-26 19:00:00,금요일,차대사람,건조,흐림,단일로,승용,33,상해없음,보행자,남,15.0,경상,2018-10-26,19:00:00
2018-10-27 00:00:00,토요일,차대차,건조,맑음,교차로,승용,44,경상,승용,남,47.0,경상,2018-10-27,00:00:00
2018-10-27 01:00:00,토요일,차대차,건조,맑음,단일로,이륜,61,상해없음,승용,여,23.0,경상,2018-10-27,01:00:00
2018-10-27 02:00:00,토요일,차대차,건조,맑음,단일로,승용,37,상해없음,승용,남,63.0,경상,2018-10-27,02:00:00
2018-10-27 03:00:00,토요일,차대차,젖음/습기,흐림,단일로,승용,27,상해없음,승용,남,22.0,경상,2018-10-27,03:00:00
2018-10-27 06:00:00,토요일,차대차,건조,맑음,교차로,승용,26,상해없음,승용,남,60.0,중상,2018-10-27,06:00:00
2018-10-27 08:00:00,토요일,차대차,건조,맑음,교차로,승용,55,상해없음,승용,여,57.0,중상,2018-10-27,08:00:00
2018-10-27 21:00:00,토요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,남,31.0,경상,2018-10-27,21:00:00
2018-10-27 22:00:00,토요일,차대차,건조,맑음,단일로,승용,36,상해없음,승용,남,35.0,경상,2018-10-27,22:00:00
2018-10-27 23:00:00,토요일,차대차,건조,맑음,교차로,승용,22,상해없음,승용,남,29.0,경상,2018-10-27,23:00:00
2018-10-27 23:00:00,토요일,차대차,건조,맑음,교차로,화물,42,상해없음,승용,여,22.0,경상,2018-10-27,23:00:00
2018-10-28 02:00:00,일요일,차대사람,건조,흐림,단일로,승용,53,상해없음,보행자,남,41.0,중상,2018-10-28,02:00:00
2018-10-28 05:00:00,일요일,차대차,젖음/습기,비,단일로,승용,30,상해없음,승용,남,35.0,경상,2018-10-28,05:00:00
2018-10-28 05:00:00,일요일,차대차,젖음/습기,비,단일로,승용,34,상해없음,승용,남,66.0,경상,2018-10-28,05:00:00
2018-10-28 06:00:00,일요일,차대사람,젖음/습기,흐림,교차로,승용,29,상해없음,보행자,남,75.0,사망,2018-10-28,06:00:00
2018-10-28 09:00:00,일요일,차대차,젖음/습기,흐림,단일로,승용,34,상해없음,승용,남,53.0,경상,2018-10-28,09:00:00
2018-10-28 12:00:00,일요일,차대차,젖음/습기,흐림,단일로,승용,41,상해없음,승용,남,47.0,경상,2018-10-28,12:00:00
2018-10-28 16:00:00,일요일,차대차,젖음/습기,비,단일로,승용,45,상해없음,승용,남,75.0,중상,2018-10-28,16:00:00
2018-10-28 17:00:00,일요일,차대차,건조,맑음,단일로,승용,34,상해없음,승용,남,68.0,중상,2018-10-28,17:00:00
2018-10-28 18:00:00,일요일,차대차,건조,맑음,단일로,승용,54,상해없음,승용,남,50.0,경상,2018-10-28,18:00:00
2018-10-28 21:00:00,일요일,차대차,건조,맑음,교차로,화물,51,상해없음,승용,남,66.0,중상,2018-10-28,21:00:00
2018-10-29 07:00:00,월요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,여,31.0,경상,2018-10-29,07:00:00
2018-10-29 20:00:00,월요일,차대차,건조,맑음,단일로,승용,54,상해없음,승용,남,55.0,경상,2018-10-29,20:00:00
2018-10-29 21:00:00,월요일,차대차,건조,맑음,교차로,승용,52,상해없음,승용,남,51.0,중상,2018-10-29,21:00:00
2018-10-29 23:00:00,월요일,차대차,건조,맑음,단일로,승용,32,상해없음,승용,남,47.0,경상,2018-10-29,23:00:00
2018-10-29 23:00:00,월요일,차대차,건조,맑음,단일로,승용,42,상해없음,승용,남,44.0,중상,2018-10-29,23:00:00
2018-10-29 23:00:00,월요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,29.0,경상,2018-10-29,23:00:00
2018-10-30 01:00:00,화요일,차대차,건조,맑음,교차로,승용,24,상해없음,승용,남,66.0,경상,2018-10-30,01:00:00
2018-10-30 01:00:00,화요일,차대차,건조,맑음,교차로,승용,40,상해없음,승용,남,26.0,경상,2018-10-30,01:00:00
2018-10-30 01:00:00,화요일,차대차,건조,맑음,교차로,승용,30,상해없음,승용,남,37.0,경상,2018-10-30,01:00:00
2018-10-30 03:00:00,화요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,남,58.0,경상,2018-10-30,03:00:00
2018-10-30 03:00:00,화요일,차대차,건조,맑음,교차로,승용,54,상해없음,승용,남,45.0,경상,2018-10-30,03:00:00
2018-10-30 03:00:00,화요일,차대차,건조,맑음,단일로,승용,27,경상,승용,남,42.0,경상,2018-10-30,03:00:00
2018-10-30 20:00:00,화요일,차대차,건조,맑음,교차로,승용,36,상해없음,승용,남,55.0,경상,2018-10-30,20:00:00
2018-10-30 21:00:00,화요일,차대사람,건조,흐림,교차로,승용,46,상해없음,보행자,남,27.0,경상,2018-10-30,21:00:00
2018-10-30 22:00:00,화요일,차대차,건조,흐림,교차로,승용,50,상해없음,승용,남,25.0,경상,2018-10-30,22:00:00
2018-10-31 01:00:00,수요일,차대차,젖음/습기,흐림,단일로,승용,27,상해없음,승용,여,32.0,경상,2018-10-31,01:00:00
2018-10-31 03:00:00,수요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,53.0,경상,2018-10-31,03:00:00
2018-10-31 09:00:00,수요일,차대차,건조,흐림,단일로,승용,57,상해없음,승용,남,57.0,경상,2018-10-31,09:00:00
2018-10-31 22:00:00,수요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,59.0,경상,2018-10-31,22:00:00
2018-10-31 23:00:00,수요일,차대차,건조,맑음,단일로,승용,45,상해없음,승용,남,50.0,중상,2018-10-31,23:00:00
2018-11-01 06:00:00,목요일,차대차,건조,맑음,단일로,승용,25,상해없음,승용,남,61.0,경상,2018-11-01,06:00:00
2018-11-01 18:00:00,목요일,차대차,건조,맑음,단일로,승용,52,상해없음,승용,여,33.0,중상,2018-11-01,18:00:00
2018-11-01 20:00:00,목요일,차대차,건조,맑음,단일로,승용,42,상해없음,승용,남,72.0,경상,2018-11-01,20:00:00
2018-11-02 04:00:00,금요일,차대차,건조,맑음,단일로,승용,30,상해없음,화물,남,58.0,경상,2018-11-02,04:00:00
2018-11-02 05:00:00,금요일,차대차,건조,맑음,교차로,승용,44,중상,승용,남,59.0,중상,2018-11-02,05:00:00
2018-11-02 19:00:00,금요일,차대차,건조,맑음,단일로,화물,53,상해없음,승용,남,46.0,경상,2018-11-02,19:00:00
2018-11-03 00:00:00,토요일,차대차,건조,맑음,단일로,승용,59,상해없음,승용,남,70.0,경상,2018-11-03,00:00:00
2018-11-03 02:00:00,토요일,차대차,건조,맑음,교차로,승용,34,상해없음,승용,남,38.0,경상,2018-11-03,02:00:00
2018-11-03 05:00:00,토요일,차대차,건조,맑음,교차로,승용,28,상해없음,이륜,남,55.0,중상,2018-11-03,05:00:00
2018-11-03 09:00:00,토요일,차대차,건조,맑음,교차로,이륜,20,경상,화물,남,58.0,상해없음,2018-11-03,09:00:00
2018-11-03 14:00:00,토요일,차대차,건조,맑음,교차로,승용,65,상해없음,승용,남,34.0,경상,2018-11-03,14:00:00
2018-11-03 20:00:00,토요일,차대차,건조,맑음,교차로,승용,48,상해없음,승용,여,47.0,경상,2018-11-03,20:00:00
2018-11-04 02:00:00,일요일,차대차,건조,맑음,교차로,이륜,20,상해없음,이륜,남,50.0,중상,2018-11-04,02:00:00
2018-11-04 03:00:00,일요일,차대사람,건조,맑음,단일로,자전거,26,상해없음,보행자,남,49.0,중상,2018-11-04,03:00:00
2018-11-04 04:00:00,일요일,차대차,건조,맑음,단일로,승용,26,상해없음,승용,남,36.0,경상,2018-11-04,04:00:00
2018-11-04 05:00:00,일요일,차대차,건조,맑음,단일로,승용,34,경상,승용,남,62.0,중상,2018-11-04,05:00:00
2018-11-04 07:00:00,일요일,차대차,건조,맑음,교차로,승용,24,상해없음,화물,남,33.0,경상,2018-11-04,07:00:00
2018-11-04 19:00:00,일요일,차대차,건조,맑음,단일로,화물,66,상해없음,승용,남,53.0,경상,2018-11-04,19:00:00
2018-11-04 23:00:00,일요일,차대차,건조,맑음,교차로,승용,31,상해없음,승용,남,56.0,경상,2018-11-04,23:00:00
2018-11-05 03:00:00,월요일,차대차,건조,맑음,교차로,승용,37,상해없음,승용,남,33.0,경상,2018-11-05,03:00:00
2018-11-05 22:00:00,월요일,차대차,건조,맑음,교차로,승용,23,상해없음,승용,남,61.0,경상,2018-11-05,22:00:00
2018-11-05 22:00:00,월요일,차대차,건조,맑음,교차로,승용,32,상해없음,승용,여,51.0,경상,2018-11-05,22:00:00
2018-11-06 01:00:00,화요일,차대차,건조,맑음,단일로,승용,37,상해없음,승용,여,63.0,경상,2018-11-06,01:00:00
2018-11-06 02:00:00,화요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,61.0,경상,2018-11-06,02:00:00
2018-11-06 05:00:00,화요일,차대차,건조,맑음,교차로,승용,51,상해없음,승용,남,56.0,중상,2018-11-06,05:00:00
2018-11-06 05:00:00,화요일,차대차,건조,맑음,교차로,승용,27,상해없음,승용,남,50.0,상해없음,2018-11-06,05:00:00
2018-11-06 20:00:00,화요일,차대차,건조,맑음,단일로,승용,51,상해없음,승용,남,29.0,경상,2018-11-06,20:00:00
2018-11-06 23:00:00,화요일,차대차,건조,흐림,단일로,승용,45,상해없음,승용,남,57.0,중상,2018-11-06,23:00:00
2018-11-06 23:00:00,화요일,차대차,건조,맑음,교차로,승용,41,상해없음,이륜,여,42.0,경상,2018-11-06,23:00:00
2018-11-07 01:00:00,수요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,남,50.0,중상,2018-11-07,01:00:00
2018-11-07 07:00:00,수요일,차대차,건조,맑음,교차로,승용,23,상해없음,승용,남,35.0,부상신고,2018-11-07,07:00:00
2018-11-07 07:00:00,수요일,차대차,건조,맑음,단일로,승용,46,상해없음,승용,남,41.0,경상,2018-11-07,07:00:00
2018-11-07 10:00:00,수요일,차대차,건조,맑음,단일로,승용,28,상해없음,이륜,남,43.0,중상,2018-11-07,10:00:00
2018-11-07 19:00:00,수요일,차대사람,건조,맑음,단일로,승용,24,상해없음,보행자,여,53.0,경상,2018-11-07,19:00:00
2018-11-08 00:00:00,목요일,차대차,젖음/습기,비,단일로,승용,34,상해없음,승용,남,45.0,상해없음,2018-11-08,00:00:00
2018-11-08 00:00:00,목요일,차대차,건조,맑음,단일로,승용,36,상해없음,승용,남,28.0,경상,2018-11-08,00:00:00
2018-11-08 04:00:00,목요일,차대사람,젖음/습기,흐림,단일로,승용,27,상해없음,보행자,여,45.0,중상,2018-11-08,04:00:00
2018-11-08 04:00:00,목요일,차대차,젖음/습기,비,단일로,승용,26,상해없음,승용,남,64.0,경상,2018-11-08,04:00:00
2018-11-08 19:00:00,목요일,차대차,젖음/습기,비,단일로,승용,45,상해없음,승용,남,46.0,중상,2018-11-08,19:00:00
2018-11-08 20:00:00,목요일,차대차,젖음/습기,비,교차로,승용,38,상해없음,승용,남,36.0,중상,2018-11-08,20:00:00
2018-11-08 21:00:00,목요일,차대차,젖음/습기,흐림,교차로,승용,45,상해없음,이륜,남,56.0,경상,2018-11-08,21:00:00
2018-11-08 21:00:00,목요일,차대차,젖음/습기,비,교차로,승용,32,상해없음,승용,여,43.0,경상,2018-11-08,21:00:00
2018-11-08 21:00:00,목요일,차대차,젖음/습기,비,교차로,화물,53,상해없음,승용,여,56.0,경상,2018-11-08,21:00:00
2018-11-08 21:00:00,목요일,차대차,젖음/습기,비,단일로,승용,38,상해없음,이륜,남,39.0,경상,2018-11-08,21:00:00
2018-11-08 21:00:00,목요일,차대차,젖음/습기,비,단일로,승용,52,상해없음,승용,남,65.0,경상,2018-11-08,21:00:00
2018-11-08 22:00:00,목요일,차대차,젖음/습기,비,단일로,승용,57,상해없음,승용,남,51.0,경상,2018-11-08,22:00:00
2018-11-08 22:00:00,목요일,차대사람,젖음/습기,비,단일로,승용,58,상해없음,보행자,남,27.0,경상,2018-11-08,22:00:00
2018-11-08 23:00:00,목요일,차대차,젖음/습기,비,단일로,승용,30,상해없음,승용,남,35.0,경상,2018-11-08,23:00:00
2018-11-08 23:00:00,목요일,차대차,젖음/습기,비,단일로,승용,39,상해없음,승용,남,61.0,상해없음,2018-11-08,23:00:00
2018-11-09 00:00:00,금요일,차대차,젖음/습기,흐림,단일로,승용,56,경상,승용,남,55.0,경상,2018-11-09,00:00:00
2018-11-09 09:00:00,금요일,차대차,젖음/습기,흐림,단일로,승용,33,상해없음,승용,남,72.0,경상,2018-11-09,09:00:00
2018-11-09 23:00:00,금요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,38.0,경상,2018-11-09,23:00:00
2018-11-10 01:00:00,토요일,차대차,건조,흐림,교차로,승용,38,상해없음,승용,남,48.0,경상,2018-11-10,01:00:00
2018-11-10 08:00:00,토요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,48.0,경상,2018-11-10,08:00:00
2018-11-10 21:00:00,토요일,차대차,건조,맑음,단일로,승용,59,상해없음,승용,남,54.0,경상,2018-11-10,21:00:00
2018-11-10 22:00:00,토요일,차대차,건조,맑음,교차로,승용,38,상해없음,승용,남,42.0,경상,2018-11-10,22:00:00
2018-11-10 23:00:00,토요일,차대차,건조,맑음,단일로,자전거,47,경상,승용,남,46.0,상해없음,2018-11-10,23:00:00
2018-11-10 23:00:00,토요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,46.0,경상,2018-11-10,23:00:00
2018-11-11 04:00:00,일요일,차대차,건조,맑음,교차로,이륜,31,경상,승용,남,42.0,상해없음,2018-11-11,04:00:00
2018-11-11 04:00:00,일요일,차대차,건조,맑음,단일로,승용,32,상해없음,이륜,남,54.0,경상,2018-11-11,04:00:00
2018-11-11 05:00:00,일요일,차대차,건조,맑음,단일로,승용,23,상해없음,승용,남,79.0,경상,2018-11-11,05:00:00
2018-11-11 07:00:00,일요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,60.0,중상,2018-11-11,07:00:00
2018-11-11 17:00:00,일요일,차대차,건조,맑음,단일로,화물,55,상해없음,승용,남,40.0,중상,2018-11-11,17:00:00
2018-11-11 17:00:00,일요일,차대차,건조,맑음,단일로,승용,62,상해없음,승용,남,41.0,경상,2018-11-11,17:00:00
2018-11-12 00:00:00,월요일,차대차,기타,맑음,단일로,승용,30,상해없음,승용,남,31.0,경상,2018-11-12,00:00:00
2018-11-12 00:00:00,월요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,75.0,중상,2018-11-12,00:00:00
2018-11-12 05:00:00,월요일,차대차,건조,맑음,교차로,승용,46,상해없음,승용,남,62.0,경상,2018-11-12,05:00:00
2018-11-12 06:00:00,월요일,차대차,건조,맑음,교차로,이륜,28,부상신고,화물,남,56.0,경상,2018-11-12,06:00:00
2018-11-12 19:00:00,월요일,차대차,건조,맑음,교차로,이륜,66,상해없음,승용,여,48.0,경상,2018-11-12,19:00:00
2018-11-13 00:00:00,화요일,차대차,건조,맑음,단일로,이륜,27,상해없음,이륜,남,27.0,경상,2018-11-13,00:00:00
2018-11-13 02:00:00,화요일,차대차,건조,맑음,교차로,승용,26,상해없음,승용,남,50.0,경상,2018-11-13,02:00:00
2018-11-13 05:00:00,화요일,차대차,건조,맑음,단일로,승용,51,상해없음,승용,여,33.0,경상,2018-11-13,05:00:00
2018-11-13 05:00:00,화요일,차대차,건조,맑음,단일로,승용,24,상해없음,승용,남,60.0,경상,2018-11-13,05:00:00
2018-11-13 05:00:00,화요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,36.0,경상,2018-11-13,05:00:00
2018-11-13 05:00:00,화요일,차대차,건조,흐림,단일로,승용,44,상해없음,승용,남,57.0,경상,2018-11-13,05:00:00
2018-11-13 06:00:00,화요일,차대사람,건조,맑음,단일로,승용,44,상해없음,보행자,여,32.0,경상,2018-11-13,06:00:00
2018-11-13 11:00:00,화요일,차대차,건조,맑음,교차로,승용,57,상해없음,승용,남,35.0,경상,2018-11-13,11:00:00
2018-11-13 21:00:00,화요일,차대차,건조,맑음,단일로,승용,48,상해없음,승용,여,38.0,경상,2018-11-13,21:00:00
2018-11-13 23:00:00,화요일,차대차,건조,맑음,단일로,승용,48,상해없음,화물,남,53.0,부상신고,2018-11-13,23:00:00
2018-11-14 01:00:00,수요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,51.0,경상,2018-11-14,01:00:00
2018-11-14 07:00:00,수요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,52.0,중상,2018-11-14,07:00:00
2018-11-14 11:00:00,수요일,차대차,건조,맑음,교차로,자전거,58,경상,승용,여,25.0,상해없음,2018-11-14,11:00:00
2018-11-14 20:00:00,수요일,차대차,건조,맑음,단일로,승용,58,상해없음,승용,남,29.0,경상,2018-11-14,20:00:00
2018-11-15 02:00:00,목요일,차대차,건조,맑음,단일로,승용,40,상해없음,승용,남,55.0,경상,2018-11-15,02:00:00
